hospital_id,date,total_discharges
HHN-LON-02,2024-01-13,34
HHN-LON-02,2024-01-14,34
HHN-LON-02,2024-01-15,40
HHN-LON-02,2024-01-16,32
HHN-LON-02,2024-01-17,38
HHN-LON-02,2024-01-18,36
HHN-LON-02,2024-01-19,47
HHN-LON-02,2024-01-20,36
HHN-LON-02,2024-01-21,38
HHN-LON-02,2024-01-22,36
HHN-LON-02,2024-01-23,44
HHN-LON-02,2024-01-24,52
HHN-LON-02,2024-01-25,38
HHN-LON-02,2024-01-26,42
HHN-LON-02,2024-01-27,40
HHN-LON-02,2024-01-28,40
HHN-LON-02,2024-01-29,35
HHN-LON-02,2024-01-30,47
HHN-LON-02,2024-01-31,45
HHN-LON-02,2024-02-01,45
HHN-LON-02,2024-02-02,36
HHN-LON-02,2024-02-03,37
HHN-LON-02,2024-02-04,42
HHN-LON-02,2024-02-05,43
HHN-LON-02,2024-02-06,39
HHN-LON-02,2024-02-07,40
HHN-LON-02,2024-02-08,51
HHN-LON-02,2024-02-09,44
HHN-LON-02,2024-02-10,44
HHN-LON-02,2024-02-11,59
HHN-LON-02,2024-02-12,59
HHN-LON-02,2024-02-13,61
HHN-LON-02,2024-02-14,49
HHN-LON-02,2024-02-15,66
HHN-LON-02,2024-02-16,39
HHN-LON-02,2024-02-17,60
HHN-LON-02,2024-02-18,41
HHN-LON-02,2024-02-19,37
HHN-LON-02,2024-02-20,38
HHN-LON-02,2024-02-21,37
HHN-LON-02,2024-02-22,32
HHN-LON-02,2024-02-23,46
HHN-LON-02,2024-02-24,46
HHN-LON-02,2024-02-25,55
HHN-LON-02,2024-02-26,50
HHN-LON-02,2024-02-27,45
HHN-LON-02,2024-02-28,36
HHN-LON-02,2024-02-29,31
HHN-LON-02,2024-03-01,52
HHN-LON-02,2024-03-02,41
HHN-LON-02,2024-03-03,51
HHN-LON-02,2024-03-04,57
HHN-LON-02,2024-03-05,40
HHN-LON-02,2024-03-06,45
HHN-LON-02,2024-03-07,30
HHN-LON-02,2024-03-08,44
HHN-LON-02,2024-03-09,39
HHN-LON-02,2024-03-10,41
HHN-LON-02,2024-03-11,38
HHN-LON-02,2024-03-12,34
HHN-LON-02,2024-03-13,40
HHN-LON-02,2024-03-14,47
HHN-LON-02,2024-03-15,38
HHN-LON-02,2024-03-16,35
HHN-LON-02,2024-03-17,36
HHN-LON-02,2024-03-18,47
HHN-LON-02,2024-03-19,28
HHN-LON-02,2024-03-20,39
HHN-LON-02,2024-03-21,44
HHN-LON-02,2024-03-22,40
HHN-LON-02,2024-03-23,52
HHN-LON-02,2024-03-24,50
HHN-LON-02,2024-03-25,43
HHN-LON-02,2024-03-26,32
HHN-LON-02,2024-03-27,53
HHN-LON-02,2024-03-28,44
HHN-LON-02,2024-03-29,31
HHN-LON-02,2024-03-30,30
HHN-LON-02,2024-03-31,35
HHN-LON-02,2024-04-01,27
HHN-LON-02,2024-04-02,34
HHN-LON-02,2024-04-03,27
HHN-LON-02,2024-04-04,39
HHN-LON-02,2024-04-05,45
HHN-LON-02,2024-04-06,42
HHN-LON-02,2024-04-07,35
HHN-LON-02,2024-04-08,50
HHN-LON-02,2024-04-09,37
HHN-LON-02,2024-04-10,34
HHN-LON-02,2024-04-11,34
HHN-LON-02,2024-04-12,31
HHN-LON-02,2024-04-13,24
HHN-LON-02,2024-04-14,32
HHN-LON-02,2024-04-15,36
HHN-LON-02,2024-04-16,23
HHN-LON-02,2024-04-17,38
HHN-LON-02,2024-04-18,41
HHN-LON-02,2024-04-19,37
HHN-LON-02,2024-04-20,30
HHN-LON-02,2024-04-21,41
HHN-LON-02,2024-04-22,31
HHN-LON-02,2024-04-23,33
HHN-LON-02,2024-04-24,18
HHN-LON-02,2024-04-25,29
HHN-LON-02,2024-04-26,37
HHN-LON-02,2024-04-27,39
HHN-LON-02,2024-04-28,29
HHN-LON-02,2024-04-29,41
HHN-LON-02,2024-04-30,24
HHN-LON-02,2024-05-01,50
HHN-LON-02,2024-05-02,26
HHN-LON-02,2024-05-03,37
HHN-LON-02,2024-05-04,27
HHN-LON-02,2024-05-05,23
HHN-LON-02,2024-05-06,32
HHN-LON-02,2024-05-07,25
HHN-LON-02,2024-05-08,13
HHN-LON-02,2024-05-09,24
HHN-LON-02,2024-05-10,39
HHN-LON-02,2024-05-11,21
HHN-LON-02,2024-05-12,35
HHN-LON-02,2024-05-13,41
HHN-LON-02,2024-05-14,28
HHN-LON-02,2024-05-15,36
HHN-LON-02,2024-05-16,32
HHN-LON-02,2024-05-17,35
HHN-LON-02,2024-05-18,33
HHN-LON-02,2024-05-19,34
HHN-LON-02,2024-05-20,31
HHN-LON-02,2024-05-21,38
HHN-LON-02,2024-05-22,34
HHN-LON-02,2024-05-23,34
HHN-LON-02,2024-05-24,40
HHN-LON-02,2024-05-25,26
HHN-LON-02,2024-05-26,33
HHN-LON-02,2024-05-27,30
HHN-LON-02,2024-05-28,27
HHN-LON-02,2024-05-29,35
HHN-LON-02,2024-05-30,31
HHN-LON-02,2024-05-31,31
HHN-LON-02,2024-06-01,35
HHN-LON-02,2024-06-02,36
HHN-LON-02,2024-06-03,38
HHN-LON-02,2024-06-04,31
HHN-LON-02,2024-06-05,35
HHN-LON-02,2024-06-06,30
HHN-LON-02,2024-06-07,23
HHN-LON-02,2024-06-08,26
HHN-LON-02,2024-06-09,30
HHN-LON-02,2024-06-10,37
HHN-LON-02,2024-06-11,31
HHN-LON-02,2024-06-12,20
HHN-LON-02,2024-06-13,35
HHN-LON-02,2024-06-14,39
HHN-LON-02,2024-06-15,30
HHN-LON-02,2024-06-16,31
HHN-LON-02,2024-06-17,25
HHN-LON-02,2024-06-18,22
HHN-LON-02,2024-06-19,21
HHN-LON-02,2024-06-20,25
HHN-LON-02,2024-06-21,35
HHN-LON-02,2024-06-22,39
HHN-LON-02,2024-06-23,29
HHN-LON-02,2024-06-24,28
HHN-LON-02,2024-06-25,27
HHN-LON-02,2024-06-26,30
HHN-LON-02,2024-06-27,37
HHN-LON-02,2024-06-28,42
HHN-LON-02,2024-06-29,38
HHN-LON-02,2024-06-30,32
HHN-LON-02,2024-07-01,30
HHN-LON-02,2024-07-02,30
HHN-LON-02,2024-07-03,38
HHN-LON-02,2024-07-04,29
HHN-LON-02,2024-07-05,39
HHN-LON-02,2024-07-06,37
HHN-LON-02,2024-07-07,29
HHN-LON-02,2024-07-08,40
HHN-LON-02,2024-07-09,21
HHN-LON-02,2024-07-10,39
HHN-LON-02,2024-07-11,33
HHN-LON-02,2024-07-12,28
HHN-LON-02,2024-07-13,37
HHN-LON-02,2024-07-14,33
HHN-LON-02,2024-07-15,24
HHN-LON-02,2024-07-16,30
HHN-LON-02,2024-07-17,33
HHN-LON-02,2024-07-18,33
HHN-LON-02,2024-07-19,44
HHN-LON-02,2024-07-20,37
HHN-LON-02,2024-07-21,31
HHN-LON-02,2024-07-22,32
HHN-LON-02,2024-07-23,47
HHN-LON-02,2024-07-24,39
HHN-LON-02,2024-07-25,31
HHN-LON-02,2024-07-26,41
HHN-LON-02,2024-07-27,32
HHN-LON-02,2024-07-28,29
HHN-LON-02,2024-07-29,31
HHN-LON-02,2024-07-30,28
HHN-LON-02,2024-07-31,21
HHN-LON-02,2024-08-01,35
HHN-LON-02,2024-08-02,27
HHN-LON-02,2024-08-03,30
HHN-LON-02,2024-08-04,25
HHN-LON-02,2024-08-05,20
HHN-LON-02,2024-08-06,28
HHN-LON-02,2024-08-07,30
HHN-LON-02,2024-08-08,32
HHN-LON-02,2024-08-09,30
HHN-LON-02,2024-08-10,23
HHN-LON-02,2024-08-11,32
HHN-LON-02,2024-08-12,29
HHN-LON-02,2024-08-13,32
HHN-LON-02,2024-08-14,19
HHN-LON-02,2024-08-15,23
HHN-LON-02,2024-08-16,27
HHN-LON-02,2024-08-17,18
HHN-LON-02,2024-08-18,21
HHN-LON-02,2024-08-19,23
HHN-LON-02,2024-08-20,23
HHN-LON-02,2024-08-21,18
HHN-LON-02,2024-08-22,18
HHN-LON-02,2024-08-23,27
HHN-LON-02,2024-08-24,27
HHN-LON-02,2024-08-25,20
HHN-LON-02,2024-08-26,28
HHN-LON-02,2024-08-27,33
HHN-LON-02,2024-08-28,29
HHN-LON-02,2024-08-29,30
HHN-LON-02,2024-08-30,24
HHN-LON-02,2024-08-31,32
HHN-LON-02,2024-09-01,26
HHN-LON-02,2024-09-02,36
HHN-LON-02,2024-09-03,35
HHN-LON-02,2024-09-04,36
HHN-LON-02,2024-09-05,34
HHN-LON-02,2024-09-06,41
HHN-LON-02,2024-09-07,39
HHN-LON-02,2024-09-08,24
HHN-LON-02,2024-09-09,32
HHN-LON-02,2024-09-10,41
HHN-LON-02,2024-09-11,45
HHN-LON-02,2024-09-12,38
HHN-LON-02,2024-09-13,29
HHN-LON-02,2024-09-14,25
HHN-LON-02,2024-09-15,41
HHN-LON-02,2024-09-16,45
HHN-LON-02,2024-09-17,44
HHN-LON-02,2024-09-18,43
HHN-LON-02,2024-09-19,33
HHN-LON-02,2024-09-20,26
HHN-LON-02,2024-09-21,32
HHN-LON-02,2024-09-22,26
HHN-LON-02,2024-09-23,31
HHN-LON-02,2024-09-24,34
HHN-LON-02,2024-09-25,43
HHN-LON-02,2024-09-26,44
HHN-LON-02,2024-09-27,29
HHN-LON-02,2024-09-28,24
HHN-LON-02,2024-09-29,37
HHN-LON-02,2024-09-30,33
HHN-LON-02,2024-10-01,34
HHN-LON-02,2024-10-02,45
HHN-LON-02,2024-10-03,43
HHN-LON-02,2024-10-04,47
HHN-LON-02,2024-10-05,38
HHN-LON-02,2024-10-06,44
HHN-LON-02,2024-10-07,38
HHN-LON-02,2024-10-08,40
HHN-LON-02,2024-10-09,42
HHN-LON-02,2024-10-10,58
HHN-LON-02,2024-10-11,40
HHN-LON-02,2024-10-12,49
HHN-LON-02,2024-10-13,44
HHN-LON-02,2024-10-14,40
HHN-LON-02,2024-10-15,38
HHN-LON-02,2024-10-16,32
HHN-LON-02,2024-10-17,31
HHN-LON-02,2024-10-18,39
HHN-LON-02,2024-10-19,29
HHN-LON-02,2024-10-20,31
HHN-LON-02,2024-10-21,30
HHN-LON-02,2024-10-22,32
HHN-LON-02,2024-10-23,33
HHN-LON-02,2024-10-24,30
HHN-LON-02,2024-10-25,32
HHN-LON-02,2024-10-26,32
HHN-LON-02,2024-10-27,46
HHN-LON-02,2024-10-28,46
HHN-LON-02,2024-10-29,31
HHN-LON-02,2024-10-30,60
HHN-LON-02,2024-10-31,43
HHN-LON-02,2024-11-01,49
HHN-LON-02,2024-11-02,40
HHN-LON-02,2024-11-03,41
HHN-LON-02,2024-11-04,40
HHN-LON-02,2024-11-05,31
HHN-LON-02,2024-11-06,35
HHN-LON-02,2024-11-07,33
HHN-LON-02,2024-11-08,44
HHN-LON-02,2024-11-09,46
HHN-LON-02,2024-11-10,49
HHN-LON-02,2024-11-11,41
HHN-LON-02,2024-11-12,39
HHN-LON-02,2024-11-13,41
HHN-LON-02,2024-11-14,43
HHN-LON-02,2024-11-15,48
HHN-LON-02,2024-11-16,37
HHN-LON-02,2024-11-17,31
HHN-LON-02,2024-11-18,32
HHN-LON-02,2024-11-19,37
HHN-LON-02,2024-11-20,38
HHN-LON-02,2024-11-21,55
HHN-LON-02,2024-11-22,42
HHN-LON-02,2024-11-23,43
HHN-LON-02,2024-11-24,25
HHN-LON-02,2024-11-25,39
HHN-LON-02,2024-11-26,41
HHN-LON-02,2024-11-27,33
HHN-LON-02,2024-11-28,32
HHN-LON-02,2024-11-29,40
HHN-LON-02,2024-11-30,44
HHN-LON-02,2024-12-01,28
HHN-LON-02,2024-12-02,36
HHN-LON-02,2024-12-03,41
HHN-LON-02,2024-12-04,37
HHN-LON-02,2024-12-05,39
HHN-LON-02,2024-12-06,48
HHN-LON-02,2024-12-07,44
HHN-LON-02,2024-12-08,45
HHN-LON-02,2024-12-09,43
HHN-LON-02,2024-12-10,45
HHN-LON-02,2024-12-11,35
HHN-LON-02,2024-12-12,38
HHN-LON-02,2024-12-13,53
HHN-LON-02,2024-12-14,46
HHN-LON-02,2024-12-15,46
HHN-LON-02,2024-12-16,33
HHN-LON-02,2024-12-17,38
HHN-LON-02,2024-12-18,35
HHN-LON-02,2024-12-19,30
HHN-LON-02,2024-12-20,45
HHN-LON-02,2024-12-21,39
HHN-LON-02,2024-12-22,36
HHN-LON-02,2024-12-23,35
HHN-LON-02,2024-12-24,31
HHN-LON-02,2024-12-25,34
HHN-LON-02,2024-12-26,45
HHN-LON-02,2024-12-27,34
HHN-LON-02,2024-12-28,27
HHN-LON-02,2024-12-29,32
HHN-LON-02,2024-12-30,40
HHN-LON-02,2024-12-31,39
HHN-LON-02,2025-01-01,42
HHN-LON-02,2025-01-02,21
HHN-LON-02,2025-01-03,29
HHN-LON-02,2025-01-04,30
HHN-LON-02,2025-01-05,44
HHN-LON-02,2025-01-06,32
HHN-LON-02,2025-01-07,26
HHN-LON-02,2025-01-08,49
HHN-LON-02,2025-01-09,43
HHN-LON-02,2025-01-10,42
HHN-LON-02,2025-01-11,47
HHN-LON-02,2025-01-12,41
HHN-LON-02,2025-01-13,47
HHN-LON-02,2025-01-14,42
HHN-LON-02,2025-01-15,41
HHN-LON-02,2025-01-16,34
HHN-LON-02,2025-01-17,37
HHN-LON-02,2025-01-18,27
HHN-LON-02,2025-01-19,45
HHN-LON-02,2025-01-20,37
HHN-LON-02,2025-01-21,51
HHN-LON-02,2025-01-22,43
HHN-LON-02,2025-01-23,41
HHN-LON-02,2025-01-24,55
HHN-LON-02,2025-01-25,45
HHN-LON-02,2025-01-26,58
HHN-LON-02,2025-01-27,50
HHN-LON-02,2025-01-28,40
HHN-LON-02,2025-01-29,42
HHN-LON-02,2025-01-30,57
HHN-LON-02,2025-01-31,45
HHN-LON-02,2025-02-01,47
HHN-LON-02,2025-02-02,48
HHN-LON-02,2025-02-03,49
HHN-LON-02,2025-02-04,51
HHN-LON-02,2025-02-05,58
HHN-LON-02,2025-02-06,47
HHN-LON-02,2025-02-07,41
HHN-LON-02,2025-02-08,38
HHN-LON-02,2025-02-09,31
HHN-LON-02,2025-02-10,46
HHN-LON-02,2025-02-11,46
HHN-LON-02,2025-02-12,43
HHN-LON-02,2025-02-13,40
HHN-LON-02,2025-02-14,49
HHN-LON-02,2025-02-15,48
HHN-LON-02,2025-02-16,39
HHN-LON-02,2025-02-17,56
HHN-LON-02,2025-02-18,51
HHN-LON-02,2025-02-19,42
HHN-LON-02,2025-02-20,47
HHN-LON-02,2025-02-21,41
HHN-LON-02,2025-02-22,31
HHN-LON-02,2025-02-23,37
HHN-LON-02,2025-02-24,43
HHN-LON-02,2025-02-25,32
HHN-LON-02,2025-02-26,37
HHN-LON-02,2025-02-27,35
HHN-LON-02,2025-02-28,37
HHN-LON-02,2025-03-01,39
HHN-LON-02,2025-03-02,37
HHN-LON-02,2025-03-03,38
HHN-LON-02,2025-03-04,39
HHN-LON-02,2025-03-05,45
HHN-LON-02,2025-03-06,43
HHN-LON-02,2025-03-07,38
HHN-LON-02,2025-03-08,41
HHN-LON-02,2025-03-09,45
HHN-LON-02,2025-03-10,36
HHN-LON-02,2025-03-11,39
HHN-LON-02,2025-03-12,33
HHN-LON-02,2025-03-13,30
HHN-LON-02,2025-03-14,38
HHN-LON-02,2025-03-15,38
HHN-LON-02,2025-03-16,44
HHN-LON-02,2025-03-17,40
HHN-LON-02,2025-03-18,42
HHN-LON-02,2025-03-19,38
HHN-LON-02,2025-03-20,33
HHN-LON-02,2025-03-21,32
HHN-LON-02,2025-03-22,38
HHN-LON-02,2025-03-23,31
HHN-LON-02,2025-03-24,44
HHN-LON-02,2025-03-25,47
HHN-LON-02,2025-03-26,52
HHN-LON-02,2025-03-27,37
HHN-LON-02,2025-03-28,46
HHN-LON-02,2025-03-29,34
HHN-LON-02,2025-03-30,36
HHN-LON-02,2025-03-31,29
HHN-LON-02,2025-04-01,32
HHN-LON-02,2025-04-02,48
HHN-LON-02,2025-04-03,34
HHN-LON-02,2025-04-04,38
HHN-LON-02,2025-04-05,37
HHN-LON-02,2025-04-06,37
HHN-LON-02,2025-04-07,42
HHN-LON-02,2025-04-08,33
HHN-LON-02,2025-04-09,36
HHN-LON-02,2025-04-10,28
HHN-LON-02,2025-04-11,41
HHN-LON-02,2025-04-12,40
HHN-LON-02,2025-04-13,30
HHN-LON-02,2025-04-14,46
HHN-LON-02,2025-04-15,40
HHN-LON-02,2025-04-16,42
HHN-LON-02,2025-04-17,42
HHN-LON-02,2025-04-18,37
HHN-LON-02,2025-04-19,37
HHN-LON-02,2025-04-20,30
HHN-LON-02,2025-04-21,23
HHN-LON-02,2025-04-22,22
HHN-LON-02,2025-04-23,34
HHN-LON-02,2025-04-24,23
HHN-LON-02,2025-04-25,32
HHN-LON-02,2025-04-26,29
HHN-LON-02,2025-04-27,37
HHN-LON-02,2025-04-28,35
HHN-LON-02,2025-04-29,30
HHN-LON-02,2025-04-30,29
HHN-LON-02,2025-05-01,40
HHN-LON-02,2025-05-02,49
HHN-LON-02,2025-05-03,44
HHN-LON-02,2025-05-04,31
HHN-LON-02,2025-05-05,29
HHN-LON-02,2025-05-06,28
HHN-LON-02,2025-05-07,26
HHN-LON-02,2025-05-08,24
HHN-LON-02,2025-05-09,34
HHN-LON-02,2025-05-10,37
HHN-LON-02,2025-05-11,45
HHN-LON-02,2025-05-12,36
HHN-LON-02,2025-05-13,41
HHN-LON-02,2025-05-14,42
HHN-LON-02,2025-05-15,41
HHN-LON-02,2025-05-16,49
HHN-LON-02,2025-05-17,23
HHN-LON-02,2025-05-18,31
HHN-LON-02,2025-05-19,29
HHN-LON-02,2025-05-20,22
HHN-LON-02,2025-05-21,34
HHN-LON-02,2025-05-22,28
HHN-LON-02,2025-05-23,42
HHN-LON-02,2025-05-24,40
HHN-LON-02,2025-05-25,38
HHN-LON-02,2025-05-26,23
HHN-LON-02,2025-05-27,27
HHN-LON-02,2025-05-28,30
HHN-LON-02,2025-05-29,31
HHN-LON-02,2025-05-30,25
HHN-LON-02,2025-05-31,29
HHN-LON-02,2025-06-01,36
HHN-LON-02,2025-06-02,47
HHN-LON-02,2025-06-03,42
HHN-LON-02,2025-06-04,49
HHN-LON-02,2025-06-05,47
HHN-LON-02,2025-06-06,38
HHN-LON-02,2025-06-07,30
HHN-LON-02,2025-06-08,27
HHN-LON-02,2025-06-09,30
HHN-LON-02,2025-06-10,37
HHN-LON-02,2025-06-11,35
HHN-LON-02,2025-06-12,30
HHN-LON-02,2025-06-13,35
HHN-LON-02,2025-06-14,33
HHN-LON-02,2025-06-15,35
HHN-LON-02,2025-06-16,33
HHN-LON-02,2025-06-17,24
HHN-LON-02,2025-06-18,35
HHN-LON-02,2025-06-19,38
HHN-LON-02,2025-06-20,33
HHN-LON-02,2025-06-21,35
HHN-LON-02,2025-06-22,27
HHN-LON-02,2025-06-23,38
HHN-LON-02,2025-06-24,34
HHN-LON-02,2025-06-25,33
HHN-LON-02,2025-06-26,46
HHN-LON-02,2025-06-27,38
HHN-LON-02,2025-06-28,44
HHN-LON-02,2025-06-29,21
HHN-LON-02,2025-06-30,38
HHN-LON-02,2025-07-01,32
HHN-LON-02,2025-07-02,29
HHN-LON-02,2025-07-03,32
HHN-LON-02,2025-07-04,34
HHN-LON-02,2025-07-05,34
HHN-LON-02,2025-07-06,28
HHN-LON-02,2025-07-07,25
HHN-LON-02,2025-07-08,39
HHN-LON-02,2025-07-09,28
HHN-LON-02,2025-07-10,28
HHN-LON-02,2025-07-11,34
HHN-LON-02,2025-07-12,28
HHN-LON-02,2025-07-13,31
HHN-LON-02,2025-07-14,34
HHN-LON-02,2025-07-15,26
HHN-LON-02,2025-07-16,31
HHN-LON-02,2025-07-17,30
HHN-LON-02,2025-07-18,45
HHN-LON-02,2025-07-19,35
HHN-LON-02,2025-07-20,32
HHN-LON-02,2025-07-21,30
HHN-LON-02,2025-07-22,36
HHN-LON-02,2025-07-23,32
HHN-LON-02,2025-07-24,27
HHN-LON-02,2025-07-25,30
HHN-LON-02,2025-07-26,18
HHN-LON-02,2025-07-27,30
HHN-LON-02,2025-07-28,35
HHN-LON-02,2025-07-29,30
HHN-LON-02,2025-07-30,20
HHN-LON-02,2025-07-31,28
HHN-LON-02,2025-08-01,35
HHN-LON-02,2025-08-02,20
HHN-LON-02,2025-08-03,20
HHN-LON-02,2025-08-04,41
HHN-LON-02,2025-08-05,36
HHN-LON-02,2025-08-06,28
HHN-LON-02,2025-08-07,31
HHN-LON-02,2025-08-08,23
HHN-LON-02,2025-08-09,26
HHN-LON-02,2025-08-10,24
HHN-LON-02,2025-08-11,39
HHN-LON-02,2025-08-12,25
HHN-LON-02,2025-08-13,14
HHN-LON-02,2025-08-14,23
HHN-LON-02,2025-08-15,25
HHN-LON-02,2025-08-16,30
HHN-LON-02,2025-08-17,33
HHN-LON-02,2025-08-18,22
HHN-LON-02,2025-08-19,27
HHN-LON-02,2025-08-20,29
HHN-LON-02,2025-08-21,22
HHN-LON-02,2025-08-22,23
HHN-LON-02,2025-08-23,28
HHN-LON-02,2025-08-24,25
HHN-LON-02,2025-08-25,34
HHN-LON-02,2025-08-26,23
HHN-LON-02,2025-08-27,27
HHN-LON-02,2025-08-28,28
HHN-LON-02,2025-08-29,32
HHN-LON-02,2025-08-30,28
HHN-LON-02,2025-08-31,18
HHN-LON-02,2025-09-01,22
HHN-LON-02,2025-09-02,34
HHN-LON-02,2025-09-03,27
HHN-LON-02,2025-09-04,24
HHN-LON-02,2025-09-05,34
HHN-LON-02,2025-09-06,28
HHN-LON-02,2025-09-07,31
HHN-LON-02,2025-09-08,27
HHN-LON-02,2025-09-09,36
HHN-LON-02,2025-09-10,29
HHN-LON-02,2025-09-11,42
HHN-LON-02,2025-09-12,37
HHN-LON-02,2025-09-13,37
HHN-LON-02,2025-09-14,49
HHN-LON-02,2025-09-15,47
HHN-LON-02,2025-09-16,33
HHN-LON-02,2025-09-17,31
HHN-LON-02,2025-09-18,35
HHN-LON-02,2025-09-19,33
HHN-LON-02,2025-09-20,30
HHN-LON-02,2025-09-21,23
HHN-LON-02,2025-09-22,43
HHN-LON-02,2025-09-23,20
HHN-LON-02,2025-09-24,23
HHN-LON-02,2025-09-25,35
HHN-LON-02,2025-09-26,34
HHN-LON-02,2025-09-27,37
HHN-LON-02,2025-09-28,33
HHN-LON-02,2025-09-29,22
HHN-LON-02,2025-09-30,34
HHN-LON-02,2025-10-01,41
HHN-LON-02,2025-10-02,45
HHN-LON-02,2025-10-03,41
HHN-LON-02,2025-10-04,43
HHN-LON-02,2025-10-05,35
HHN-LON-02,2025-10-06,29
HHN-LON-02,2025-10-07,30
HHN-LON-02,2025-10-08,37
HHN-LON-02,2025-10-09,28
HHN-LON-02,2025-10-10,43
HHN-LON-02,2025-10-11,40
HHN-LON-02,2025-10-12,41
HHN-LON-02,2025-10-13,51
HHN-LON-02,2025-10-14,48
HHN-LON-02,2025-10-15,32
HHN-LON-02,2025-10-16,41
HHN-LON-02,2025-10-17,37
HHN-LON-02,2025-10-18,41
HHN-LON-02,2025-10-19,40
HHN-LON-02,2025-10-20,35
HHN-LON-02,2025-10-21,44
HHN-LON-02,2025-10-22,37
HHN-LON-02,2025-10-23,33
HHN-LON-02,2025-10-24,40
HHN-LON-02,2025-10-25,31
HHN-LON-02,2025-10-26,32
HHN-LON-02,2025-10-27,28
HHN-LON-02,2025-10-28,31
HHN-LON-02,2025-10-29,45
HHN-LON-02,2025-10-30,36
HHN-LON-02,2025-10-31,30
HHN-LON-02,2025-11-01,36
HHN-LON-02,2025-11-02,38
HHN-LON-02,2025-11-03,39
HHN-LON-02,2025-11-04,30
HHN-LON-02,2025-11-05,40
HHN-LON-02,2025-11-06,39
HHN-LON-02,2025-11-07,39
HHN-LON-02,2025-11-08,35
HHN-LON-02,2025-11-09,41
HHN-LON-02,2025-11-10,33
HHN-LON-02,2025-11-11,33
HHN-LON-02,2025-11-12,25
HHN-LON-02,2025-11-13,34
HHN-LON-02,2025-11-14,34
HHN-LON-02,2025-11-15,26
HHN-LON-02,2025-11-16,28
HHN-LON-02,2025-11-17,30
HHN-LON-02,2025-11-18,40
HHN-LON-02,2025-11-19,37
HHN-LON-02,2025-11-20,26
HHN-LON-02,2025-11-21,36
HHN-LON-02,2025-11-22,46
HHN-LON-02,2025-11-23,44
HHN-LON-02,2025-11-24,36
HHN-LON-02,2025-11-25,48
HHN-LON-02,2025-11-26,34
HHN-LON-02,2025-11-27,33
HHN-LON-02,2025-11-28,44
HHN-LON-02,2025-11-29,34
HHN-LON-02,2025-11-30,47
HHN-LON-02,2025-12-01,37
HHN-LON-02,2025-12-02,39
HHN-LON-02,2025-12-03,42
HHN-LON-02,2025-12-04,44
HHN-LON-02,2025-12-05,46
HHN-LON-02,2025-12-06,54
HHN-LON-02,2025-12-07,30
HHN-LON-02,2025-12-08,64
HHN-LON-02,2025-12-09,40
HHN-LON-02,2025-12-10,52
HHN-LON-02,2025-12-11,65
HHN-LON-02,2025-12-12,39
HHN-LON-02,2025-12-13,39
HHN-LON-02,2025-12-14,45
HHN-LON-02,2025-12-15,57
HHN-LON-02,2025-12-16,32
HHN-LON-02,2025-12-17,40
HHN-LON-02,2025-12-18,42
HHN-LON-02,2025-12-19,48
HHN-LON-02,2025-12-20,47
HHN-LON-02,2025-12-21,37
HHN-LON-02,2025-12-22,40
HHN-LON-02,2025-12-23,45
HHN-LON-02,2025-12-24,36
HHN-LON-02,2025-12-25,29
HHN-LON-02,2025-12-26,49
HHN-LON-02,2025-12-27,31
HHN-LON-02,2025-12-28,44
HHN-LON-02,2025-12-29,41
HHN-LON-02,2025-12-30,31
HHN-LON-02,2025-12-31,32
HHN-LON-02,2026-01-01,45
HHN-LON-02,2026-01-02,32
HHN-LON-02,2026-01-03,19
HHN-LON-02,2026-01-04,14
HHN-LON-02,2026-01-05,15
HHN-LON-02,2026-01-06,4
HHN-LON-02,2026-01-07,9
HHN-LON-02,2026-01-08,4
HHN-LON-02,2026-01-09,3
HHN-LON-02,2026-01-11,4
HHN-LON-02,2026-01-12,1
HHN-LON-02,2026-01-13,1
HHN-LON-02,2026-01-16,2
HHN-LON-02,2026-01-17,1
HHN-LON-02,2026-02-14,1
HHN-MAN-01,2024-01-01,1
HHN-MAN-01,2024-01-02,10
HHN-MAN-01,2024-01-03,12
HHN-MAN-01,2024-01-04,21
HHN-MAN-01,2024-01-05,29
HHN-MAN-01,2024-01-06,39
HHN-MAN-01,2024-01-07,37
HHN-MAN-01,2024-01-08,46
HHN-MAN-01,2024-01-09,37
HHN-MAN-01,2024-01-10,41
HHN-MAN-01,2024-01-11,52
HHN-MAN-01,2024-01-12,46
HHN-MAN-01,2024-01-13,49
HHN-MAN-01,2024-01-14,47
HHN-MAN-01,2024-01-15,41
HHN-MAN-01,2024-01-16,32
HHN-MAN-01,2024-01-17,40
HHN-MAN-01,2024-01-18,38
HHN-MAN-01,2024-01-19,45
HHN-MAN-01,2024-01-20,40
HHN-MAN-01,2024-01-21,40
HHN-MAN-01,2024-01-22,54
HHN-MAN-01,2024-01-23,51
HHN-MAN-01,2024-01-24,34
HHN-MAN-01,2024-01-25,44
HHN-MAN-01,2024-01-26,55
HHN-MAN-01,2024-01-27,59
HHN-MAN-01,2024-01-28,50
HHN-MAN-01,2024-01-29,45
HHN-MAN-01,2024-01-30,43
HHN-MAN-01,2024-01-31,48
HHN-MAN-01,2024-02-01,42
HHN-MAN-01,2024-02-02,53
HHN-MAN-01,2024-02-03,57
HHN-MAN-01,2024-02-04,58
HHN-MAN-01,2024-02-05,51
HHN-MAN-01,2024-02-06,47
HHN-MAN-01,2024-02-07,43
HHN-MAN-01,2024-02-08,53
HHN-MAN-01,2024-02-09,51
