hospital_id,date,completed_surgeries,expected_los
HHN-LON-02,2024-07-11,10,2.2800000000000002
HHN-LON-02,2024-07-12,12,3.1333333333333333
HHN-LON-02,2024-07-15,16,3.73125
HHN-LON-02,2024-07-16,7,3.3857142857142857
HHN-LON-02,2024-07-17,12,2.275
HHN-LON-02,2024-07-18,10,3.21
HHN-LON-02,2024-07-19,12,2.975
HHN-LON-02,2024-07-22,13,2.9538461538461536
HHN-LON-02,2024-07-23,11,2.3454545454545457
HHN-LON-02,2024-07-24,15,3.6533333333333333
HHN-LON-02,2024-07-25,6,4.016666666666667
HHN-LON-02,2024-07-26,10,2.96
HHN-LON-02,2024-07-29,20,3.3950000000000005
HHN-LON-02,2024-07-30,11,3.036363636363636
HHN-LON-02,2024-07-31,17,2.9823529411764707
HHN-LON-02,2024-08-01,4,3.2
HHN-LON-02,2024-08-02,1,3.4
HHN-LON-02,2024-08-05,8,4.175
HHN-LON-02,2024-08-06,7,5.1571428571428575
HHN-LON-02,2024-08-07,5,4.08
HHN-LON-02,2024-08-08,12,3.8333333333333335
HHN-LON-02,2024-08-09,5,2.58
HHN-LON-02,2024-08-12,14,3.642857142857143
HHN-LON-02,2024-08-13,5,2.74
HHN-LON-02,2024-08-14,1,2.6
HHN-LON-02,2024-08-15,7,5.471428571428571
HHN-LON-02,2024-08-16,5,1.8400000000000003
HHN-LON-02,2024-08-19,3,1.7333333333333334
HHN-LON-02,2024-08-20,6,3.5833333333333335
HHN-LON-02,2024-08-21,6,2.6666666666666665
HHN-LON-02,2024-08-23,10,3.0
HHN-LON-02,2024-08-27,5,2.98
HHN-LON-02,2024-08-28,11,3.5181818181818176
HHN-LON-02,2024-08-29,6,2.1166666666666667
HHN-LON-02,2024-08-30,3,2.066666666666667
HHN-LON-02,2024-09-02,16,4.00625
HHN-LON-02,2024-09-03,12,3.1666666666666665
HHN-LON-02,2024-09-04,10,2.8200000000000003
HHN-LON-02,2024-09-05,10,3.35
HHN-LON-02,2024-09-06,11,3.527272727272727
HHN-LON-02,2024-09-09,9,2.5
HHN-LON-02,2024-09-10,14,1.5214285714285716
HHN-LON-02,2024-09-11,15,2.5566666666666666
HHN-LON-02,2024-09-12,15,3.4833333333333334
HHN-LON-02,2024-09-13,8,3.3875
HHN-LON-02,2024-09-16,8,2.9
HHN-LON-02,2024-09-17,16,3.325
HHN-LON-02,2024-09-18,3,2.9
HHN-LON-02,2024-09-19,10,3.95
HHN-LON-02,2024-09-20,8,2.4375
HHN-LON-02,2024-09-23,15,3.146666666666667
HHN-LON-02,2024-09-24,15,3.02
HHN-LON-02,2024-09-25,18,4.611111111111111
HHN-LON-02,2024-09-26,14,3.242857142857143
HHN-LON-02,2024-09-27,7,1.6714285714285713
HHN-LON-02,2024-09-30,9,3.0999999999999996
HHN-LON-02,2024-10-01,9,2.888888888888889
HHN-LON-02,2024-10-02,15,3.2666666666666666
HHN-LON-02,2024-10-03,18,3.5999999999999996
HHN-LON-02,2024-10-04,12,3.158333333333333
HHN-LON-02,2024-10-07,14,3.4214285714285713
HHN-LON-02,2024-10-08,10,3.09
HHN-LON-02,2024-10-09,15,3.9166666666666665
HHN-LON-02,2024-10-10,11,3.1181818181818177
HHN-LON-02,2024-10-11,7,3.4285714285714284
HHN-LON-02,2024-10-14,14,3.1142857142857143
HHN-LON-02,2024-10-15,17,2.6
HHN-LON-02,2024-10-16,11,3.1818181818181817
HHN-LON-02,2024-10-17,7,3.057142857142857
HHN-LON-02,2024-10-18,8,2.925
HHN-LON-02,2024-10-21,13,4.115384615384615
HHN-LON-02,2024-10-22,9,3.522222222222222
HHN-LON-02,2024-10-23,11,3.1454545454545455
HHN-LON-02,2024-10-24,10,3.6100000000000003
HHN-LON-02,2024-10-25,9,3.111111111111111
HHN-LON-02,2024-10-28,13,2.6692307692307695
HHN-LON-02,2024-10-29,14,2.807142857142857
HHN-LON-02,2024-10-30,16,3.28125
HHN-LON-02,2024-10-31,9,3.322222222222222
HHN-LON-02,2024-11-01,7,4.271428571428571
HHN-LON-02,2024-11-04,9,3.011111111111111
HHN-LON-02,2024-11-05,14,3.4642857142857144
HHN-LON-02,2024-11-06,12,3.483333333333333
HHN-LON-02,2024-11-07,10,2.92
HHN-LON-02,2024-11-08,9,3.822222222222222
HHN-LON-02,2024-11-11,9,2.2
HHN-LON-02,2024-11-12,9,4.433333333333334
HHN-LON-02,2024-11-13,12,3.0500000000000003
HHN-LON-02,2024-11-14,15,2.506666666666667
HHN-LON-02,2024-11-15,10,2.6100000000000003
HHN-LON-02,2024-11-18,11,2.9
HHN-LON-02,2024-11-19,6,2.6
HHN-LON-02,2024-11-20,13,3.476923076923077
HHN-LON-02,2024-11-21,10,3.8899999999999997
HHN-LON-02,2024-11-22,4,3.575
HHN-LON-02,2024-11-25,15,3.7266666666666666
HHN-LON-02,2024-11-26,8,3.825
HHN-LON-02,2024-11-27,8,3.15
HHN-LON-02,2024-11-28,11,3.4545454545454546
HHN-LON-02,2024-11-29,6,3.633333333333333
HHN-LON-02,2024-12-02,12,3.141666666666667
HHN-LON-02,2024-12-03,12,2.8083333333333336
HHN-LON-02,2024-12-04,6,3.0833333333333335
HHN-LON-02,2024-12-05,10,3.11
HHN-LON-02,2024-12-06,15,2.5266666666666664
HHN-LON-02,2024-12-09,6,3.1999999999999997
HHN-LON-02,2024-12-10,9,2.988888888888889
HHN-LON-02,2024-12-11,10,2.82
HHN-LON-02,2024-12-12,10,3.29
HHN-LON-02,2024-12-13,4,5.875
HHN-LON-02,2024-12-16,14,3.2892857142857146
HHN-LON-02,2024-12-17,5,3.84
HHN-LON-02,2024-12-18,5,3.8
HHN-LON-02,2024-12-19,3,3.533333333333333
HHN-LON-02,2024-12-20,3,4.566666666666666
HHN-LON-02,2024-12-23,2,2.05
HHN-LON-02,2024-12-24,5,3.7399999999999998
HHN-LON-02,2024-12-27,4,3.1500000000000004
HHN-LON-02,2024-12-30,2,3.05
HHN-LON-02,2024-12-31,2,1.55
HHN-LON-02,2025-01-02,3,0.9666666666666667
HHN-LON-02,2025-01-03,4,2.55
HHN-LON-02,2025-01-06,9,2.3777777777777778
HHN-LON-02,2025-01-07,5,2.64
HHN-LON-02,2025-01-08,8,3.3
HHN-LON-02,2025-01-09,8,3.1125000000000003
HHN-LON-02,2025-01-10,5,3.4
HHN-LON-02,2025-01-13,7,2.742857142857143
HHN-LON-02,2025-01-14,5,3.88
HHN-LON-02,2025-01-15,3,2.2666666666666666
HHN-LON-02,2025-01-16,9,3.9000000000000004
HHN-LON-02,2025-01-17,9,3.855555555555556
HHN-LON-02,2025-01-20,13,3.4076923076923076
HHN-LON-02,2025-01-21,17,3.288235294117647
HHN-LON-02,2025-01-22,7,3.642857142857143
HHN-LON-02,2025-01-23,10,4.2299999999999995
HHN-LON-02,2025-01-24,5,3.8600000000000003
HHN-LON-02,2025-01-27,6,3.6999999999999997
HHN-LON-02,2025-01-28,13,3.6076923076923078
HHN-LON-02,2025-01-29,15,3.1
HHN-LON-02,2025-01-30,6,4.116666666666666
HHN-LON-02,2025-01-31,6,2.3666666666666667
HHN-LON-02,2025-02-03,11,3.036363636363636
HHN-LON-02,2025-02-04,19,2.9
HHN-LON-02,2025-02-05,9,3.0999999999999996
HHN-LON-02,2025-02-06,10,2.2199999999999998
HHN-LON-02,2025-02-07,6,2.5500000000000003
HHN-LON-02,2025-02-10,7,3.2714285714285714
HHN-LON-02,2025-02-11,6,3.6500000000000004
HHN-LON-02,2025-02-12,8,3.0625
HHN-LON-02,2025-02-13,8,3.6125
HHN-LON-02,2025-02-14,8,2.625
HHN-LON-02,2025-02-17,4,4.875
HHN-LON-02,2025-02-18,12,2.9791666666666665
HHN-LON-02,2025-02-19,16,2.7
HHN-LON-02,2025-02-20,13,3.369230769230769
HHN-LON-02,2025-02-21,9,3.2777777777777777
HHN-LON-02,2025-02-24,9,4.9
HHN-LON-02,2025-02-25,7,2.6714285714285713
HHN-LON-02,2025-02-26,20,4.04
HHN-LON-02,2025-02-27,11,2.6818181818181817
HHN-LON-02,2025-02-28,8,3.625
HHN-LON-02,2025-03-03,9,2.511111111111111
HHN-LON-02,2025-03-04,12,3.35
HHN-LON-02,2025-03-05,9,3.522222222222222
HHN-LON-02,2025-03-06,10,3.59
HHN-LON-02,2025-03-07,6,3.4166666666666665
HHN-LON-02,2025-03-10,8,3.675
HHN-LON-02,2025-03-11,9,2.5
HHN-LON-02,2025-03-12,17,2.923529411764706
HHN-LON-02,2025-03-13,12,4.008333333333334
HHN-LON-02,2025-03-14,9,2.8555555555555556
HHN-LON-02,2025-03-17,10,2.7199999999999998
HHN-LON-02,2025-03-18,13,3.4153846153846152
HHN-LON-02,2025-03-19,4,3.675
HHN-LON-02,2025-03-20,10,2.81
HHN-LON-02,2025-03-21,7,4.0285714285714285
HHN-LON-02,2025-03-24,15,3.06
HHN-LON-02,2025-03-25,11,3.4909090909090907
HHN-LON-02,2025-03-26,7,4.714285714285714
HHN-LON-02,2025-03-27,8,2.325
HHN-LON-02,2025-03-28,8,3.2375
HHN-LON-02,2025-03-31,8,2.2
HHN-LON-02,2025-04-01,12,1.9000000000000001
HHN-LON-02,2025-04-02,13,3.5461538461538464
HHN-LON-02,2025-04-03,7,3.5714285714285716
HHN-LON-02,2025-04-04,8,2.26875
HHN-LON-02,2025-04-07,11,3.0181818181818185
HHN-LON-02,2025-04-08,18,3.2944444444444443
HHN-LON-02,2025-04-09,8,3.6625
HHN-LON-02,2025-04-10,11,3.9272727272727277
HHN-LON-02,2025-04-11,12,3.2458333333333336
HHN-LON-02,2025-04-14,9,2.211111111111111
HHN-LON-02,2025-04-15,14,3.1357142857142857
HHN-LON-02,2025-04-16,9,2.033333333333333
HHN-LON-02,2025-04-17,9,2.533333333333333
HHN-LON-02,2025-04-22,7,4.0
HHN-LON-02,2025-04-23,12,3.5749999999999997
HHN-LON-02,2025-04-24,16,3.14375
HHN-LON-02,2025-04-25,5,3.4799999999999995
HHN-LON-02,2025-04-28,11,3.8636363636363638
HHN-LON-02,2025-04-29,16,2.95
HHN-LON-02,2025-04-30,9,3.3555555555555556
HHN-LON-02,2025-05-01,11,3.0818181818181816
HHN-LON-02,2025-05-02,15,2.8
HHN-LON-02,2025-05-06,13,2.784615384615385
HHN-LON-02,2025-05-07,14,3.8857142857142857
HHN-LON-02,2025-05-08,11,3.4545454545454546
HHN-LON-02,2025-05-09,8,2.7625
HHN-LON-02,2025-05-12,17,3.235294117647059
HHN-LON-02,2025-05-13,14,3.7
HHN-LON-02,2025-05-14,14,3.1999999999999997
HHN-LON-02,2025-05-15,12,3.033333333333333
HHN-LON-02,2025-05-16,16,3.71875
HHN-LON-02,2025-05-19,12,3.5583333333333336
HHN-LON-02,2025-05-20,14,3.7285714285714286
HHN-LON-02,2025-05-21,8,2.3125
HHN-LON-02,2025-05-22,21,2.6809523809523808
HHN-LON-02,2025-05-23,11,3.8272727272727276
HHN-LON-02,2025-05-27,8,2.6875
HHN-LON-02,2025-05-28,12,2.5749999999999997
HHN-LON-02,2025-05-29,10,4.9
HHN-LON-02,2025-05-30,9,2.5555555555555554
HHN-LON-02,2025-06-02,18,3.1500000000000004
HHN-LON-02,2025-06-03,15,3.42
HHN-LON-02,2025-06-04,16,3.1375
HHN-LON-02,2025-06-05,11,2.118181818181818
HHN-LON-02,2025-06-06,7,3.1285714285714286
HHN-LON-02,2025-06-09,8,2.6
HHN-LON-02,2025-06-10,10,3.6100000000000003
HHN-LON-02,2025-06-11,11,3.190909090909091
HHN-LON-02,2025-06-12,5,2.7
HHN-LON-02,2025-06-13,9,1.8888888888888888
HHN-LON-02,2025-06-16,12,1.55
HHN-LON-02,2025-06-17,11,3.227272727272727
HHN-LON-02,2025-06-18,14,3.2285714285714286
HHN-LON-02,2025-06-19,8,3.21875
HHN-LON-02,2025-06-20,7,2.857142857142857
HHN-LON-02,2025-06-23,15,1.8399999999999999
HHN-LON-02,2025-06-24,14,3.3857142857142857
HHN-LON-02,2025-06-25,12,3.3208333333333333
HHN-LON-02,2025-06-26,12,2.575
HHN-LON-02,2025-06-27,14,3.792857142857143
HHN-LON-02,2025-06-30,9,3.8000000000000003
HHN-LON-02,2025-07-01,10,2.55
HHN-LON-02,2025-07-02,10,2.3
HHN-LON-02,2025-07-03,9,2.8777777777777778
HHN-LON-02,2025-07-04,13,3.1153846153846154
HHN-LON-02,2025-07-07,15,3.2733333333333334
HHN-LON-02,2025-07-08,14,2.607142857142857
HHN-LON-02,2025-07-09,7,3.4285714285714284
HHN-LON-02,2025-07-10,11,3.5090909090909093
HHN-LON-02,2025-07-11,12,2.9166666666666665
HHN-LON-02,2025-07-14,11,3.1454545454545455
HHN-LON-02,2025-07-15,12,3.5083333333333333
HHN-LON-02,2025-07-16,11,2.3181818181818183
HHN-LON-02,2025-07-17,14,2.878571428571429
HHN-LON-02,2025-07-18,11,2.709090909090909
HHN-LON-02,2025-07-21,9,2.7222222222222223
HHN-LON-02,2025-07-22,8,3.4375
HHN-LON-02,2025-07-23,13,2.3076923076923075
HHN-LON-02,2025-07-24,9,3.4111111111111114
HHN-LON-02,2025-07-25,5,3.7399999999999998
HHN-LON-02,2025-07-28,11,3.936363636363636
HHN-LON-02,2025-07-29,11,2.618181818181818
HHN-LON-02,2025-07-30,9,3.0777777777777775
HHN-LON-02,2025-07-31,17,3.6411764705882352
HHN-LON-02,2025-08-01,4,1.5750000000000002
HHN-LON-02,2025-08-04,4,2.0749999999999997
HHN-LON-02,2025-08-05,3,2.3
HHN-LON-02,2025-08-06,9,3.672222222222222
HHN-LON-02,2025-08-07,9,2.7111111111111112
HHN-LON-02,2025-08-08,5,3.38
HHN-LON-02,2025-08-11,9,2.8555555555555556
HHN-LON-02,2025-08-12,7,1.9142857142857144
HHN-LON-02,2025-08-13,7,1.9142857142857141
HHN-LON-02,2025-08-14,7,5.471428571428571
HHN-LON-02,2025-08-15,2,2.6500000000000004
HHN-LON-02,2025-08-18,7,3.471428571428571
HHN-LON-02,2025-08-19,4,2.4
HHN-LON-02,2025-08-20,6,3.0833333333333335
HHN-LON-02,2025-08-21,5,3.9200000000000004
HHN-LON-02,2025-08-22,2,3.55
HHN-LON-02,2025-08-26,7,2.185714285714286
HHN-LON-02,2025-08-27,8,2.8625
HHN-LON-02,2025-08-28,4,3.775
HHN-LON-02,2025-08-29,6,3.9499999999999997
HHN-LON-02,2025-09-01,9,3.211111111111111
HHN-LON-02,2025-09-02,16,2.9375
HHN-LON-02,2025-09-03,14,2.792857142857143
HHN-LON-02,2025-09-04,13,4.023076923076923
HHN-LON-02,2025-09-05,5,4.4399999999999995
HHN-LON-02,2025-09-08,11,3.463636363636364
HHN-LON-02,2025-09-09,15,2.8866666666666663
HHN-LON-02,2025-09-10,8,3.0
HHN-LON-02,2025-09-11,7,2.6
HHN-LON-02,2025-09-12,17,3.4705882352941178
HHN-LON-02,2025-09-15,8,3.55
HHN-LON-02,2025-09-16,4,3.175
HHN-LON-02,2025-09-17,7,2.5571428571428574
HHN-LON-02,2025-09-18,14,3.542857142857143
HHN-LON-02,2025-09-19,7,3.742857142857143
HHN-LON-02,2025-09-22,17,2.6999999999999997
HHN-LON-02,2025-09-23,6,4.6499999999999995
HHN-LON-02,2025-09-24,11,3.227272727272727
HHN-LON-02,2025-09-25,10,2.94
HHN-LON-02,2025-09-26,10,2.78
HHN-LON-02,2025-09-29,10,3.06
HHN-LON-02,2025-09-30,10,2.75
HHN-LON-02,2025-10-01,9,2.7777777777777777
HHN-LON-02,2025-10-02,10,1.8399999999999999
HHN-LON-02,2025-10-03,11,2.909090909090909
HHN-LON-02,2025-10-06,11,3.8
HHN-LON-02,2025-10-07,8,4.375
HHN-LON-02,2025-10-08,15,2.6266666666666665
HHN-LON-02,2025-10-09,9,3.6555555555555554
HHN-LON-02,2025-10-10,7,3.4714285714285715
HHN-LON-02,2025-10-13,15,2.6333333333333333
HHN-LON-02,2025-10-14,13,2.2384615384615385
HHN-LON-02,2025-10-15,6,4.266666666666667
HHN-LON-02,2025-10-16,9,4.300000000000001
HHN-LON-02,2025-10-17,11,2.5272727272727273
HHN-LON-02,2025-10-20,16,3.0375
HHN-LON-02,2025-10-21,9,2.7222222222222223
HHN-LON-02,2025-10-22,16,2.50625
HHN-LON-02,2025-10-23,14,2.207142857142857
HHN-LON-02,2025-10-24,11,3.1
HHN-LON-02,2025-10-27,14,2.9214285714285713
HHN-LON-02,2025-10-28,11,3.627272727272727
HHN-LON-02,2025-10-29,16,3.20625
HHN-LON-02,2025-10-30,6,3.9499999999999997
HHN-LON-02,2025-10-31,11,2.0454545454545454
HHN-LON-02,2025-11-03,10,2.95
HHN-LON-02,2025-11-04,8,3.1999999999999997
HHN-LON-02,2025-11-05,10,3.5200000000000005
HHN-LON-02,2025-11-06,6,2.35
HHN-LON-02,2025-11-07,7,1.8
HHN-LON-02,2025-11-10,7,2.9
HHN-LON-02,2025-11-11,11,3.1090909090909093
HHN-LON-02,2025-11-12,11,2.4272727272727272
HHN-LON-02,2025-11-13,13,3.3
HHN-LON-02,2025-11-14,9,3.988888888888889
HHN-LON-02,2025-11-17,6,4.3999999999999995
HHN-LON-02,2025-11-18,11,3.1727272727272733
HHN-LON-02,2025-11-19,11,2.6818181818181817
HHN-LON-02,2025-11-20,16,3.59375
HHN-LON-02,2025-11-21,14,3.0928571428571425
HHN-LON-02,2025-11-24,11,2.3636363636363638
HHN-LON-02,2025-11-25,9,2.7444444444444445
HHN-LON-02,2025-11-26,9,3.1666666666666665
HHN-LON-02,2025-11-27,14,4.15
HHN-LON-02,2025-11-28,14,2.492857142857143
HHN-LON-02,2025-12-01,9,2.0999999999999996
HHN-LON-02,2025-12-02,9,2.1555555555555554
HHN-LON-02,2025-12-03,11,3.4272727272727277
HHN-LON-02,2025-12-04,12,2.733333333333333
HHN-LON-02,2025-12-05,9,2.388888888888889
HHN-LON-02,2025-12-08,7,1.957142857142857
HHN-LON-02,2025-12-09,8,3.8875
HHN-LON-02,2025-12-10,7,3.1714285714285713
HHN-LON-02,2025-12-11,10,2.2
HHN-LON-02,2025-12-12,10,3.375
HHN-LON-02,2025-12-15,10,3.7
HHN-LON-02,2025-12-16,7,2.142857142857143
HHN-LON-02,2025-12-17,8,4.1875
HHN-LON-02,2025-12-18,4,4.625
HHN-LON-02,2025-12-19,2,3.8499999999999996
HHN-LON-02,2025-12-22,4,3.3249999999999997
HHN-LON-02,2025-12-23,1,1.2
HHN-LON-02,2025-12-24,7,2.9142857142857146
HHN-LON-02,2025-12-29,3,2.3333333333333335
HHN-LON-02,2025-12-30,4,3.775
HHN-LON-02,2025-12-31,4,2.575
HHN-MAN-01,2024-01-02,8,2.8375
HHN-MAN-01,2024-01-03,11,3.936363636363636
HHN-MAN-01,2024-01-04,7,3.142857142857143
HHN-MAN-01,2024-01-05,7,2.742857142857143
HHN-MAN-01,2024-01-08,12,3.225
HHN-MAN-01,2024-01-09,9,2.3
HHN-MAN-01,2024-01-10,11,3.0
HHN-MAN-01,2024-01-11,10,2.5300000000000002
HHN-MAN-01,2024-01-12,7,2.8428571428571425
HHN-MAN-01,2024-01-15,7,4.1
HHN-MAN-01,2024-01-16,11,2.909090909090909
HHN-MAN-01,2024-01-17,8,2.9
HHN-MAN-01,2024-01-18,13,3.230769230769231
HHN-MAN-01,2024-01-19,6,3.0
HHN-MAN-01,2024-01-22,8,3.125
HHN-MAN-01,2024-01-23,14,2.742857142857143
HHN-MAN-01,2024-01-24,15,4.14
HHN-MAN-01,2024-01-25,14,3.5214285714285714
HHN-MAN-01,2024-01-26,5,2.2800000000000002
HHN-MAN-01,2024-01-29,11,3.690909090909091
HHN-MAN-01,2024-01-30,10,3.7299999999999995
HHN-MAN-01,2024-01-31,13,3.5153846153846158
HHN-MAN-01,2024-02-01,14,3.1142857142857143
HHN-MAN-01,2024-02-02,4,2.5
HHN-MAN-01,2024-02-05,14,4.178571428571429
HHN-MAN-01,2024-02-06,10,3.94
HHN-MAN-01,2024-02-07,6,4.416666666666667
HHN-MAN-01,2024-02-08,10,2.69
HHN-MAN-01,2024-02-09,7,3.4
HHN-MAN-01,2024-02-12,10,2.54
HHN-MAN-01,2024-02-13,15,3.06
HHN-MAN-01,2024-02-14,12,2.775
HHN-MAN-01,2024-02-15,9,2.2
HHN-MAN-01,2024-02-16,12,3.6666666666666665
HHN-MAN-01,2024-02-19,17,3.0352941176470587
HHN-MAN-01,2024-02-20,14,2.2285714285714286
HHN-MAN-01,2024-02-21,6,2.5500000000000003
HHN-MAN-01,2024-02-22,13,3.026923076923077
HHN-MAN-01,2024-02-23,7,2.3285714285714287
HHN-MAN-01,2024-02-26,4,2.775
HHN-MAN-01,2024-02-27,10,2.7600000000000002
HHN-MAN-01,2024-02-28,10,3.4299999999999997
HHN-MAN-01,2024-02-29,8,3.475
HHN-MAN-01,2024-03-01,11,2.6272727272727274
HHN-MAN-01,2024-03-04,13,2.930769230769231
HHN-MAN-01,2024-03-05,10,3.3899999999999997
HHN-MAN-01,2024-03-06,11,2.9272727272727277
HHN-MAN-01,2024-03-07,16,3.33125
HHN-MAN-01,2024-03-08,8,2.975
HHN-MAN-01,2024-03-11,9,2.9000000000000004
HHN-MAN-01,2024-03-12,17,3.0411764705882356
HHN-MAN-01,2024-03-13,18,3.466666666666667
HHN-MAN-01,2024-03-14,9,2.988888888888889
HHN-MAN-01,2024-03-15,11,3.1818181818181817
HHN-MAN-01,2024-03-18,6,4.466666666666667
HHN-MAN-01,2024-03-19,15,3.06
HHN-MAN-01,2024-03-20,7,2.7857142857142856
HHN-MAN-01,2024-03-21,12,2.725
HHN-MAN-01,2024-03-22,7,2.742857142857143
HHN-MAN-01,2024-03-25,10,2.75
HHN-MAN-01,2024-03-26,11,3.3
HHN-MAN-01,2024-03-27,11,2.772727272727273
HHN-MAN-01,2024-03-28,12,2.1
HHN-MAN-01,2024-04-02,9,3.488888888888889
HHN-MAN-01,2024-04-03,10,3.0100000000000002
HHN-MAN-01,2024-04-04,14,3.2142857142857144
HHN-MAN-01,2024-04-05,12,3.091666666666667
HHN-MAN-01,2024-04-08,11,3.127272727272727
HHN-MAN-01,2024-04-09,7,3.5142857142857147
HHN-MAN-01,2024-04-10,12,2.4
HHN-MAN-01,2024-04-11,14,3.507142857142857
HHN-MAN-01,2024-04-12,8,3.025
HHN-MAN-01,2024-04-15,11,2.772727272727273
HHN-MAN-01,2024-04-16,10,4.04
HHN-MAN-01,2024-04-17,14,2.807142857142857
HHN-MAN-01,2024-04-18,19,3.4210526315789473
HHN-MAN-01,2024-04-19,12,4.341666666666667
HHN-MAN-01,2024-04-22,16,3.3125
HHN-MAN-01,2024-04-23,14,2.685714285714286
HHN-MAN-01,2024-04-24,5,2.52
HHN-MAN-01,2024-04-25,7,2.5714285714285716
HHN-MAN-01,2024-04-26,10,3.1
HHN-MAN-01,2024-04-29,9,3.177777777777778
HHN-MAN-01,2024-04-30,17,3.835294117647059
HHN-MAN-01,2024-05-01,12,2.4499999999999997
HHN-MAN-01,2024-05-02,12,2.975
HHN-MAN-01,2024-05-03,13,2.6384615384615384
HHN-MAN-01,2024-05-07,11,2.772727272727273
HHN-MAN-01,2024-05-08,8,2.4375
HHN-MAN-01,2024-05-09,14,3.6285714285714286
HHN-MAN-01,2024-05-10,6,2.6166666666666667
HHN-MAN-01,2024-05-13,7,3.6714285714285713
HHN-MAN-01,2024-05-14,13,2.876923076923077
HHN-MAN-01,2024-05-15,16,2.9625
HHN-MAN-01,2024-05-16,12,2.858333333333333
HHN-MAN-01,2024-05-17,6,3.6
HHN-MAN-01,2024-05-20,13,3.746153846153846
HHN-MAN-01,2024-05-21,12,1.9000000000000001
HHN-MAN-01,2024-05-22,14,3.1
HHN-MAN-01,2024-05-23,14,2.657142857142857
HHN-MAN-01,2024-05-24,11,2.872727272727273
HHN-MAN-01,2024-05-28,17,2.276470588235294
HHN-MAN-01,2024-05-29,18,2.816666666666667
HHN-MAN-01,2024-05-30,10,2.65
HHN-MAN-01,2024-05-31,10,2.43
HHN-MAN-01,2024-06-03,13,2.5923076923076924
HHN-MAN-01,2024-06-04,12,3.65
HHN-MAN-01,2024-06-05,9,2.6333333333333333
HHN-MAN-01,2024-06-06,14,2.4499999999999997
HHN-MAN-01,2024-06-07,13,3.161538461538462
HHN-MAN-01,2024-06-10,13,2.6153846153846154
HHN-MAN-01,2024-06-11,17,2.988235294117647
HHN-MAN-01,2024-06-12,15,3.0733333333333333
HHN-MAN-01,2024-06-13,12,3.9250000000000003
HHN-MAN-01,2024-06-14,12,2.783333333333333
HHN-MAN-01,2024-06-17,14,3.4714285714285715
HHN-MAN-01,2024-06-18,14,2.757142857142857
HHN-MAN-01,2024-06-19,10,2.95
HHN-MAN-01,2024-06-20,13,3.9923076923076923
HHN-MAN-01,2024-06-21,10,2.81
HHN-MAN-01,2024-06-24,15,3.646666666666667
HHN-MAN-01,2024-06-25,13,1.9692307692307691
HHN-MAN-01,2024-06-26,18,2.5833333333333335
HHN-MAN-01,2024-06-27,11,2.7818181818181817
HHN-MAN-01,2024-06-28,7,4.3428571428571425
HHN-MAN-01,2024-07-01,14,3.375
HHN-MAN-01,2024-07-02,17,2.6294117647058823
HHN-MAN-01,2024-07-03,13,2.292307692307692
HHN-MAN-01,2024-07-04,7,2.0142857142857142
HHN-MAN-01,2024-07-05,13,2.661538461538462
HHN-MAN-01,2024-07-08,12,2.733333333333333
HHN-MAN-01,2024-07-09,19,3.0368421052631582
HHN-MAN-01,2024-07-10,12,3.6750000000000003
HHN-MAN-01,2024-07-11,7,2.814285714285714
HHN-MAN-01,2024-07-12,11,2.4454545454545453
HHN-MAN-01,2024-07-15,21,3.1476190476190475
HHN-MAN-01,2024-07-16,18,3.388888888888889
HHN-MAN-01,2024-07-17,11,3.1727272727272724
HHN-MAN-01,2024-07-18,12,3.1999999999999997
HHN-MAN-01,2024-07-19,15,3.2866666666666666
HHN-MAN-01,2024-07-22,20,2.895
HHN-MAN-01,2024-07-23,10,2.58
HHN-MAN-01,2024-07-24,13,2.784615384615385
HHN-MAN-01,2024-07-25,13,3.4076923076923076
HHN-MAN-01,2024-07-26,16,2.1
HHN-MAN-01,2024-07-29,13,2.9846153846153842
HHN-MAN-01,2024-07-30,13,4.084615384615384
HHN-MAN-01,2024-07-31,16,2.7375
HHN-MAN-01,2024-08-01,10,2.17
HHN-MAN-01,2024-08-02,1,0.2
HHN-MAN-01,2024-08-05,8,3.0
HHN-MAN-01,2024-08-06,9,2.9444444444444446
HHN-MAN-01,2024-08-07,4,2.3249999999999997
HHN-MAN-01,2024-08-08,3,3.1
HHN-MAN-01,2024-08-09,8,3.3125
HHN-MAN-01,2024-08-12,10,3.09
HHN-MAN-01,2024-08-13,6,3.283333333333333
HHN-MAN-01,2024-08-14,10,3.5
HHN-MAN-01,2024-08-15,12,2.9916666666666667
HHN-MAN-01,2024-08-16,6,2.9333333333333336
HHN-MAN-01,2024-08-19,9,4.866666666666666
HHN-MAN-01,2024-08-20,6,3.5
HHN-MAN-01,2024-08-21,7,4.185714285714285
HHN-MAN-01,2024-08-22,1,4.2
HHN-MAN-01,2024-08-23,7,3.2857142857142856
HHN-MAN-01,2024-08-27,9,2.8777777777777778
HHN-MAN-01,2024-08-28,9,2.744444444444445
HHN-MAN-01,2024-08-29,2,3.95
HHN-MAN-01,2024-08-30,3,4.7
HHN-MAN-01,2024-09-02,10,2.6100000000000003
HHN-MAN-01,2024-09-03,16,3.125
HHN-MAN-01,2024-09-04,15,2.68
HHN-MAN-01,2024-09-05,11,2.290909090909091
HHN-MAN-01,2024-09-06,9,3.322222222222222
HHN-MAN-01,2024-09-09,10,2.4899999999999998
HHN-MAN-01,2024-09-10,13,2.853846153846154
